"date","SPY","NVDA","MSFT","AMZN","AAPL","META","AVGO","GOOG","GOOGL","TSLA","JPM","WMT","V","LLY","ORCL","NFLX","MA","XOM","COST","PG","JNJ","HD","BAC"
2023-07-10,428.261108398438,42.1540603637695,326.749176025391,127.129997253418,186.740310668945,292.495330810547,85.2836685180664,116.179420471191,115.755767822266,269.609985351562,138.479064941406,50.3858528137207,234.623504638672,446.742767333984,111.516761779785,441.709991455078,388.151580810547,97.7214736938477,509.170562744141,141.677001953125,149.787689208984,295.213104248047,27.1657867431641
2023-07-11,430.988494873047,42.3789215087891,327.37939453125,128.779998779297,186.215560913086,296.662475585938,85.7034149169922,117.014450073242,116.441650390625,269.790008544922,140.644744873047,50.3110237121582,236.978012084961,433.167755126953,112.397308349609,440.209991455078,393.73388671875,98.9162673950195,511.711517333984,140.934631347656,148.961334228516,298.429016113281,27.5070209503174
2023-07-12,434.456207275391,43.8749961853027,332.036987304688,130.800003051758,187.888809204102,307.652160644531,86.4710159301758,118.91316986084,118.220985412598,271.989990234375,141.341201782227,50.4378967285156,238.613372802734,434.360565185547,113.512657165527,444.049987792969,396.594390869141,99.4016647338867,519.788452148438,141.66748046875,148.444854736328,302.101501464844,27.8292922973633
2023-07-13,437.904388427734,45.94873046875,337.413330078125,134.300003051758,188.651168823242,311.700012207031,86.5108489990234,124.09236907959,123.797546386719,277.899993896484,142.028106689453,50.1418571472168,239.697021484375,428.544128417969,114.911758422852,450.380004882812,396.465698242188,97.5814590454102,520.223388671875,141.762619018555,149.130340576172,299.323333740234,28.1231288909912
2023-07-14,437.631622314453,45.4410362243652,339.953826904297,134.679992675781,188.799667358398,307.184783935547,86.337890625,124.957229614258,124.672294616699,281.380004882812,142.886749267578,50.314281463623,239.549270629883,443.095123291016,116.692436218262,441.910003662109,398.395782470703,94.2210845947266,528.194091796875,142.8095703125,150.125732421875,301.131103515625,27.5923252105713
2023-07-17,439.151275634766,46.4324226379395,340.436340332031,133.559997558594,192.066970825195,308.925170898438,88.4531478881836,124.321006774902,123.906890869141,290.380004882812,146.330825805664,50.376091003418,240.366928100586,440.807952880859,116.320655822754,450.049987792969,398.088928222656,94.6317901611328,534.2421875,141.800750732422,149.374496459961,300.702941894531,27.867208480835
2023-07-18,442.414398193359,47.464786529541,353.985656738281,132.830001831055,191.809555053711,310.347381591797,87.7807693481445,123.346809387207,123.022201538086,293.339996337891,146.59797668457,50.2849998474121,237.194747924805,444.810516357422,118.160011291504,474.799987792969,394.090240478516,94.2024154663086,534.850891113281,142.06721496582,149.365097045898,301.378448486328,29.0994319915771
2023-07-19,443.398193359375,47.0480422973633,349.643218994141,135.360000610352,193.165985107422,314.285797119141,87.5806274414062,122.054473876953,121.302505493164,291.260009765625,147.160842895508,50.3012657165527,237.835098266602,447.137023925781,116.124977111816,477.589996337891,394.199127197266,94.855827331543,535.353210449219,143.037979125977,149.064605712891,303.966400146484,29.8861598968506
2023-07-20,440.456420898438,45.4920043945312,341.558898925781,129.960006713867,191.21549987793,300.869415283203,86.3145904541016,118.823692321777,118.489379882812,262.899993896484,148.973510742188,51.2316818237305,236.061828613281,457.251770019531,113.375694274902,437.420013427734,393.991271972656,96.5266723632812,538.106750488281,144.197799682617,158.117065429688,303.595245361328,30.0378131866455
2023-07-21,440.456420898438,44.2817497253418,338.506317138672,130,190.037292480469,292.654510498047,87.131721496582,119.599075317383,119.304489135742,260.019989013672,147.828659057617,51.5212249755859,235.697311401367,455.496978759766,115.107452392578,427.5,393.427062988281,96.9747009277344,538.976196289062,146.467666625977,159.816711425781,304.908264160156,30.3126964569092
2023-07-24,442.424163818359,44.5845642089844,339.825805664062,128.800003051758,190.839263916016,290.018920898438,87.6019973754883,121.159797668457,120.805488586426,269.059997558594,150.738510131836,51.8237686157227,237.165176391602,452.815521240234,115.518371582031,428.369995117188,400.652435302734,98.496223449707,544.840759277344,146.936965942383,160.652481079102,309.322967529297,30.9477672576904
2023-07-25,443.631958007812,45.6509094238281,345.605987548828,129.130004882812,191.700622558594,292.863311767578,89.1954956054688,122.064437866211,121.481437683105,265.279998779297,149.612747192383,51.7814826965332,235.145645141602,451.060729980469,115.40096282959,427.700012207031,397.178314208984,98.6455764770508,546.058227539062,147.28173828125,161.882614135742,309.342041015625,30.4738330841064
2023-07-26,443.700134277344,45.4240455627441,332.598205566406,128.149993896484,192.571914672852,296.940948486328,86.7760925292969,128.893829345703,128.49934387207,264.350006103516,150.509506225586,51.9669189453125,233.579254150391,447.166625976562,113.00390625,422.670013427734,398.296752929688,98.0948486328125,547.0048828125,147.434997558594,162.192520141602,313.585418701172,30.7202796936035
2023-07-27,440.758453369141,45.8717727661133,325.656158447266,128.25,191.304595947266,310.00927734375,86.8188629150391,129.102584838867,128.628555297852,255.710006713867,148.849517822266,51.7782249450684,230.958755493164,448.546783447266,113.884460449219,413.170013427734,390.467590332031,98.4028701782227,542.811828613281,145.682312011719,163.103408813477,313.699615478516,30.2842597961426
2023-07-28,445.073638916016,46.721248626709,333.189025878906,132.210006713867,193.888717651367,323.704132080078,87.4271011352539,132.224029541016,131.789596557617,266.440002441406,149.698577880859,52.0222206115723,232.249298095703,451.987396240234,113.483322143555,425.779998779297,388.943328857422,97.2267532348633,544.251403808594,149.800598144531,163.845230102539,315.278991699219,30.2368679046631
2023-07-31,445.921020507812,46.7002601623535,330.776580810547,133.679992675781,194.502593994141,316.861694335938,87.3163299560547,132.323455810547,131.928787231445,267.429992675781,150.70036315918,52.0059509277344,234.19987487793,448.113037109375,114.69652557373,438.970001220703,390.249908447266,100.10173034668,541.691223144531,149.695266723633,157.31884765625,317.629058837891,30.3316535949707
2023-08-01,444.64501953125,46.4783935546875,331.190124511719,131.690002441406,193.670928955078,320.94921875,89.3907852172852,131.110656738281,130.765762329102,261.070007324219,149.956192016602,51.761962890625,236.219451904297,446.673675537109,115.361831665039,438.619995117188,393.011383056641,99.5230026245117,536.667175292969,149.647369384766,158.595977783203,315.944976806641,29.9714660644531
2023-08-02,438.459594726562,44.2417793273926,322.485504150391,128.210006713867,190.670944213867,312.595092773438,86.699333190918,127.879859924316,127.61466217041,254.110000610352,148.257995605469,51.7977447509766,234.032409667969,448.044036865234,113.209373474121,429.700012207031,386.033447265625,98.2815246582031,533.652770996094,149.973022460938,159.553802490234,312.54833984375,29.5638828277588
2023-08-03,437.203033447266,44.487621307373,321.658355712891,128.910003662109,189.274917602539,311.481231689453,85.9880981445312,128.00910949707,127.684211730957,259.320007324219,149.164352416992,51.8107604980469,235.214599609375,442.799377441406,112.074447631836,431,388.992919921875,99.9897308349609,538.812072753906,150.365676879883,160.239288330078,313.832763671875,29.7724132537842
2023-08-04,435.225708007812,44.6525230407715,322.761169433594,139.570007324219,180.185943603516,309.034637451172,85.6645431518555,127.780456542969,127.346260070801,253.860000610352,148.849517822266,51.5114593505859,235.441192626953,443.124694824219,111.966819763184,431.600006103516,387.349884033203,100.269752502441,533.353149414062,148.718353271484,158.736831665039,310.578857421875,29.6681480407715
2023-08-07,439.024566650391,45.3890724182129,325.055511474609,142.220001220703,177.077056884766,314.832824707031,87.1618423461914,131.160354614258,130.745864868164,251.449996948242,149.555480957031,52.2109031677246,237.923751831055,447.649658203125,113.590942382812,440.760009765625,392.813385009766,100.064399719238,539.507568359375,150.289077758789,162.549362182617,313.185852050781,30.2179107666016
2023-08-08,437.115417480469,44.636531829834,321.057708740234,139.940002441406,178.017639160156,310.934204101562,85.8112716674805,131.060958862305,130.616638183594,249.699996948242,148.715927124023,52.2629547119141,235.736724853516,514.213500976562,112.73974609375,438.299987792969,389.171051025391,100.559120178223,537.295166015625,150.451858520508,162.624465942383,311.891876220703,29.6397113800049
2023-08-09,434.193206787109,42.5278282165527,317.296142578125,137.850006103516,176.423599243164,303.544708251953,82.6602401733398,129.380920410156,128.887023925781,242.190002441406,146.721984863281,52.3475379943848,236.199737548828,518.777954101562,110.655776977539,428.899993896484,389.646148681641,102.267303466797,540.754028320312,150.260330200195,162.521179199219,312.272430419922,29.2510890960693
2023-08-10,434.349029541016,42.3619270324707,317.985412597656,138.559997558594,176.205795288086,304.071838378906,81.8994445800781,129.440582275391,128.916839599609,245.339996337891,146.502563476562,52.321418762207,237.038696289062,513.957336425781,110.548149108887,429.980010986328,393.080657958984,102.7900390625,542.4833984375,149.513305664062,161.676010131836,313.404632568359,29.3269176483154
2023-08-11,434.095794677734,40.8298721313477,316.094848632812,138.410003662109,176.265258789062,299.994232177734,80.6227111816406,129.400817871094,128.787612915039,242.649993896484,147.351654052734,52.6283149719238,236.920257568359,520.798950195312,110.616638183594,421.660003662109,390.942779541016,104.386222839355,543.903564453125,150.384826660156,163.253646850586,315.031616210938,29.6586723327637
2023-08-14,436.491943359375,43.7260894775391,319.078491210938,140.570007324219,177.920928955078,304.519348144531,82.987678527832,131.051040649414,130.547058105469,239.759994506836,147.656951904297,52.2365379333496,239.743072509766,531.518249511719,113.072410583496,427.779998779297,394.505920410156,104.470222473145,542.464050292969,149.206802368164,162.868621826172,313.927917480469,29.317440032959
2023-08-15,431.407318115234,43.9129791259766,316.931854248047,137.669998168945,175.928192138672,300.302520751953,81.8625259399414,129.500228881836,129.006301879883,232.960006713867,143.897994995117,51.9688301086426,236.713012695312,540.034362792969,114.755226135254,423.700012207031,390.418182373047,101.788116455078,539.604370117188,148.249084472656,162.39909362793,316.011596679688,28.3790512084961
2023-08-16,428.241638183594,43.4592552185059,316.162139892578,135.070007324219,175.055740356445,292.684356689453,80.9365539550781,128.347106933594,127.932754516602,225.600006103516,143.287445068359,51.9949417114258,236.180023193359,539.658935546875,112.847366333008,415.450012207031,390.338958740234,100.075325012207,540.1259765625,146.73583984375,161.882614135742,316.858367919922,27.7629432678223
2023-08-17,424.978515625,43.3173370361328,312.688720703125,133.979995727539,172.507766723633,283.534515380859,80.3642501831055,129.689117431641,129.145462036133,219.220001220703,141.799133300781,50.829418182373,234.284957885742,531.182312011719,112.397308349609,403,388.606903076172,102.013977050781,528.590148925781,145.682312011719,163.403884887695,311.387634277344,27.7534637451172
2023-08-18,425.183013916016,43.2723655700684,312.294036865234,133.220001220703,172.993560791016,281.704498291016,80.241828918457,127.352996826172,126.700134277344,215.490005493164,142.123504638672,51.5607299804688,235.074584960938,539.846618652344,113.943168640137,404.529998779297,388.161468505859,103.55736541748,526.493591308594,146.094131469727,161.976531982422,311.473236083984,27.5923252105713
2023-08-21,427.949401855469,46.938117980957,317.622589111328,134.679992675781,174.332000732422,288.318298339844,84.0603790283203,128.168151855469,127.604698181152,231.279998779297,142.610061645508,51.4236030578613,236.347808837891,543.423034667969,114.070365905762,408.290008544922,389.180938720703,102.305709838867,524.822143554688,145.356674194336,157.149810791016,308.323944091797,27.630241394043
2023-08-22,426.790191650391,45.6399116516113,318.194885253906,134.25,175.710098266602,286.030792236328,83.1518936157227,128.92366027832,128.310470581055,233.190002441406,139.652542114258,51.260368347168,237.443374633789,546.989501953125,114.021438598633,413.170013427734,393.773468017578,101.731651306152,520.145935058594,145.414154052734,155.900894165039,308.723571777344,26.9572582244873
2023-08-23,431.543762207031,47.0870246887207,322.674865722656,135.520004272461,179.566711425781,292.634582519531,85.1719284057617,132.4228515625,131.580856323242,236.860000610352,140.597015380859,51.6162261962891,239.150894165039,546.693176269531,115.293342590332,427.549987792969,396.960601806641,100.837608337402,522.551635742188,146.774139404297,154.501693725586,310.255401611328,26.9667339324951
2023-08-24,425.562927246094,47.1339912414551,315.737823486328,131.839996337891,174.86735534668,285.185485839844,83.0226593017578,129.649337768555,129.006301879883,230.039993286133,140.463485717773,51.2211875915527,236.357666015625,541.397705078125,110.469886779785,406.929992675781,393.605255126953,100.084739685059,514.682067871094,146.094131469727,155.027572631836,306.925354003906,27.1278743743896
2023-08-25,428.563018798828,45.9897003173828,318.708068847656,133.259994506836,177.078216552734,283.942260742188,82.7661437988281,129.917755126953,129.105712890625,238.589996337891,140.291763305664,51.5248146057129,239.417373657227,546.979736328125,113.551818847656,416.029998779297,398.771911621094,101.872817993164,516.908386230469,147.051895141602,157.250350952148,307.182159423828,27.0141296386719
2023-08-28,431.280700683594,46.8061943054199,319.418518066406,133.139999389648,178.64469909668,288.676300048828,83.665885925293,131.011260986328,130.228958129883,238.820007324219,140.778305053711,51.8186454772949,240.660995483398,547.246398925781,114.314949035645,418.059997558594,403.275421142578,102.729217529297,519.018676757812,147.28173828125,155.396453857422,310.084136962891,27.2605743408203
2023-08-29,437.514770507812,48.7539939880371,324.066192626953,134.910003662109,182.540985107422,296.364074707031,86.4690704345703,134.689392089844,133.76774597168,257.179992675781,141.923156738281,52.2528610229492,242.1513671875,547.226684570312,118.042617797852,429.989990234375,407.442321777344,103.340896606445,525.387939453125,147.367935180664,155.41535949707,313.385589599609,27.6491985321045
2023-08-30,439.316802978516,49.233699798584,324.441192626953,135.070007324219,186.040710449219,293.489898681641,86.697395324707,136.120864868164,135.069961547852,256.899993896484,141.350723266602,52.6283149719238,243.029815673828,541.387817382812,118.502471923828,434.670013427734,409.679260253906,104.347877502441,524.894165039062,147.53076171875,154.866760253906,316.583740234375,27.5259799957275
2023-08-31,438.673919677734,49.3246421813965,323.4248046875,138.009994506836,186.258819580078,294.275604248047,89.6715927124023,136.538391113281,135.358215332031,258.079986572266,139.604827880859,53.0886497497559,242.486953735352,547.523071289062,117.788230895996,433.679992675781,408.422210693359,104.639610290527,531.689453125,147.818069458008,152.927734375,316.267730712891,27.4017276763916
2023-09-01,439.4921875,48.4791641235352,324.312927246094,138.119995117188,187.835189819336,294.762908935547,84.7774353027344,135.991638183594,134.85124206543,245.009994506836,140.072311401367,52.7491111755371,244.885375976562,550.398010253906,118.316566467285,439.880004882812,411.322265625,106.832344055176,526.820495605469,147.980895996094,151.792694091797,318.929626464844,27.6980133056641
2023-09-05,437.592712402344,48.518138885498,329.138214111328,137.270004272461,188.073120117188,298.512359619141,84.7434310913086,135.90217590332,134.960586547852,256.489990234375,138.526763916016,52.3246841430664,242.1513671875,551.464965820312,121.300651550293,448.679992675781,407.293884277344,106.841751098633,527.285095214844,145.998382568359,151.981887817383,313.854797363281,27.3826103210449
2023-09-06,434.650970458984,47.0359382629395,328.477111816406,135.360000610352,181.341369628906,297.537719726562,84.7531585693359,134.570083618164,133.658401489258,251.919998168945,138.297805786133,52.7164649963379,242.960739135742,553.203796386719,121.643089294434,445.760009765625,408.956665039062,107.764015197754,529.182373046875,145.711059570312,149.456390380859,312.150421142578,27.1341133117676
2023-09-07,433.316589355469,46.2163734436035,325.54638671875,137.850006103516,176.037216186523,297.040435791016,83.2723770141602,135.39518737793,134.453628540039,251.490005493164,137.114807128906,53.3694190979004,243.927978515625,566.323791503906,122.386657714844,443.140014648438,410.381958007812,107.237014770508,531.050476074219,147.09977722168,151.367050170898,314.467620849609,26.885612487793
2023-09-08,433.969116210938,45.5477256774902,329.848724365234,138.229995727539,176.651901245117,296.264678955078,83.3228912353516,136.389282226562,135.566970825195,248.5,137.219757080078,53.467357635498,244.076034545898,579.394409179688,123.59008026123,442.799987792969,410.599731445312,108.799217224121,533.538269042969,146.467666625977,151.868362426758,314.745269775391,27.1054401397705
2023-09-11,436.823120117188,45.1539344787598,333.470153808594,143.100006103516,177.821807861328,305.881927490234,83.4773788452148,136.92610168457,136.103729248047,273.579986572266,137.820785522461,53.6534576416016,244.006958007812,588.384643554688,123.971649169922,445.359985351562,412.430816650391,107.434646606445,540.88525390625,148.21076965332,153.854690551758,314.419769287109,27.2201290130615
2023-09-12,434.426971435547,44.8460998535156,327.381713867188,141.229995727539,174.788040161133,300.014099121094,82.0568618774414,135.265960693359,134.533142089844,267.480010986328,139.614379882812,53.7122192382812,244.085906982422,592.079711914062,107.241203308105,434.690002441406,412.015075683594,110.568458557129,540.894897460938,145.605697631836,154.724868774414,312.418518066406,27.6884536743164
2023-09-13,434.933471679688,45.4607734680176,331.615020751953,144.850006103516,172.715972900391,303.395568847656,82.8740005493164,136.6875,135.895004272461,271.299987792969,139.681167602539,53.7252769470215,244.60905456543,591.664672851562,109.423011779785,412.239990234375,412.044799804688,109.58032989502,541.833801269531,146.620910644531,155.112701416016,312.035491943359,27.6024379730225
2023-09-14,438.683624267578,45.5567245483398,334.220184326172,144.720001220703,174.232864379883,310.019226074219,84.6919403076172,138.168701171875,137.276718139648,276.040008544922,142.390640258789,53.9505500793457,238.361282348633,584.482360839844,111.203681945801,400.489990234375,409.115051269531,111.537788391113,546.683349609375,148.229919433594,154.876235961914,315.626190185547,27.9082813262939
2023-09-15,433.398254394531,43.8766136169434,325.852294921875,140.389999389648,173.50910949707,298.671478271484,82.7525482177734,137.482788085938,136.580856323242,274.390014648438,141.97087097168,53.7513999938965,237.936874389648,568.724426269531,111.448272705078,396.940002441406,410.075164794922,109.825004577637,538.542663574219,146.984848022461,152.710189819336,307.745849609375,27.5642070770264
2023-09-18,433.652374267578,43.9425773620605,324.707580566406,139.979995727539,176.443695068359,300.899291992188,82.5893173217773,138.138885498047,137.38606262207,265.279998779297,142.2666015625,53.3530921936035,241.480209350586,564.397338867188,109.785011291504,394.399993896484,412.866333007812,110.709632873535,544.698974609375,147.540344238281,153.67497253418,303.78173828125,27.4877452850342
2023-09-19,432.753112792969,43.4968147277832,324.303009033203,137.630004882812,177.534286499023,303.405456542969,82.5115661621094,138.009643554688,137.217056274414,266.5,142.085357666016,53.3400344848633,240.39453125,568.033020019531,110.332908630371,396.200012207031,409.303100585938,110.417892456055,546.276733398438,147.109359741211,153.41960144043,301.244262695312,27.3826103210449
2023-09-20,428.774658203125,42.2164993286133,316.527252197266,135.289993286133,173.985000610352,298.035003662109,81.1409530639648,133.794692993164,132.942687988281,262.589996337891,141.484298706055,53.513069152832,238.716598510742,562.777038574219,110.430755615234,386.299987792969,406.323883056641,109.542686462402,545.773498535156,146.984848022461,154.091171264648,297.653625488281,27.2870330810547
2023-09-21,421.687683105469,40.9951477050781,315.303680419922,129.330001831055,172.438354492188,294.116485595703,78.9711837768555,130.583770751953,129.662368774414,255.699996948242,140.377624511719,52.8633766174316,233.53483581543,543.502075195312,107.065078735352,384.149993896484,399.237030029297,107.999305725098,537.303649902344,145.711059570312,152.908828735352,293.727813720703,26.8091526031494
2023-09-22,420.739501953125,41.5878372192383,312.817047119141,129.119995117188,173.290985107422,297.448211669922,80.9953689575195,130.474456787109,129.473495483398,244.880004882812,139.03239440918,53.0037689208984,232.02473449707,543.907165527344,106.673736572266,379.809997558594,398.108703613281,108.168701171875,540.701293945312,145.174728393555,151.811614990234,292.741546630859,26.4172897338867
2023-09-25,422.508819580078,42.1995048522949,313.340026855469,131.270004272461,174.569931030273,299.188629150391,81.4652938842773,131.389007568359,130.328384399414,246.990005493164,139.719345092773,53.2388305664062,230.327087402344,545.636108398438,105.959526062012,384.799987792969,398.375946044922,109.382698059082,540.730285644531,144.293579101562,151.584609985352,293.469268798828,26.3790626525879
2023-09-26,416.301605224609,41.888671875,308.011444091797,125.980003356934,170.485260009766,297.328826904297,79.7361221313477,128.68505859375,127.803520202637,244.119995117188,138.269195556641,53.0527381896973,226.665298461914,543.383544921875,102.613418579102,379.25,391.338684082031,109.552093505859,535.251586914062,143.010208129883,150.411727905273,289.687103271484,25.9680805206299
2023-09-27,416.467834472656,42.4453735351562,308.65283203125,125.980003356934,168.968383789062,296.115478515625,79.7966842651367,130.683212280273,129.761795043945,240.5,139.080108642578,52.7980804443359,226.517272949219,543.136535644531,102.35905456543,377.589996337891,391.437652587891,113.11882019043,545.483154296875,141.113861083984,148.605133056641,288.997680664062,26.0636577606201
2023-09-28,418.882263183594,43.0660438537598,309.491607666016,125.980003356934,169.226150512695,302.301544189453,81.2806549072266,132.343338012695,131.521224975586,246.380004882812,140.806930541992,53.0657920837402,228.649169921875,537.890563964844,103.855979919434,376.359985351562,395.357147216797,112.431823730469,550.419738769531,140.156143188477,148.387588500977,290.596710205078,26.3408298492432
2023-09-29,417.865661621094,43.475830078125,311.573669433594,127.120002746582,169.74169921875,298.571990966797,81.1419143676758,131.070892333984,130.079879760742,250.220001220703,138.355056762695,52.2136840820312,227.020614624023,530.65869140625,103.63094329834,377.600006103516,391.863250732422,110.653167724609,546.867248535156,139.696411132812,147.318740844727,289.323272705078,26.1687908172607
2023-10-02,417.699493408203,44.7581481933594,317.543640136719,129.460006713867,172.259918212891,305.145965576172,81.56884765625,134.371276855469,133.370132446289,251.600006103516,137.162506103516,52.2691879272461,228.264251708984,531.8046875,104.403877258301,380.329986572266,391.803833007812,108.818046569824,553.013916015625,139.054733276367,146.751235961914,287.092193603516,25.5188751220703
2023-10-03,412.108093261719,43.4938125610352,309.244903564453,124.720001220703,170.921493530273,299.298034667969,79.6032562255859,132.512298583984,131.640518188477,246.529998779297,136.151214599609,51.9394416809082,225.836212158203,518.862548828125,102.261207580566,376.75,387.062774658203,109.00626373291,546.944763183594,139.342056274414,146.930938720703,279.537384033203,24.7638206481934
2023-10-04,415.109100341797,44.0175476074219,314.7412109375,127,172.170700073242,303.912750244141,80.4805374145508,135.464782714844,134.43376159668,261.160003662109,136.761795043945,52.5630149841309,228.214889526367,525.057006835938,104.765884399414,376.899993896484,389.735229492188,104.931358337402,553.488220214844,139.801773071289,147.101211547852,279.968322753906,24.7924938201904
2023-10-05,414.95263671875,44.6641960144043,315.135894775391,125.959999084473,173.409957885742,303.127044677734,80.4854202270508,135.186431884766,134.264770507812,260.049987792969,137.338439941406,51.9361839294434,230.445541381836,534.956176757812,106.008438110352,372.589996337891,390.736297607422,102.569213867188,551.281188964844,137.723495483398,148.633514404297,279.3076171875,24.9071826934814
2023-10-06,419.879333496094,45.7376289367676,322.931457519531,127.959999084473,175.967849731445,313.708953857422,82.576042175293,137.910232543945,136.759811401367,260.529998779297,139.452835083008,51.0644836425781,231.985229492188,558.410217285156,107.583641052246,381.510009765625,394.473205566406,100.856437683105,539.675170898438,138.001190185547,149.1064453125,280.380035400391,24.9167442321777
2023-10-09,422.567413330078,45.2488822937012,325.457611083984,128.259994506836,177.454986572266,316.622985839844,83.6135711669922,138.675689697266,137.594787597656,259.670013427734,139.135681152344,50.8783874511719,231.39306640625,564.871520996094,107.935852050781,385.950012207031,391.271545410156,104.385513305664,541.068969726562,137.302062988281,149.957717895508,282.812103271484,25.146125793457
2023-10-10,424.766876220703,45.7736053466797,324.046478271484,129.479995727539,176.860107421875,320.083953857422,83.860725402832,138.37744140625,137.236938476562,263.619995117188,139.981430053711,51.4529914855957,233.524948120117,572.330505371094,107.33903503418,373.320007324219,396.852111816406,103.943214416504,544.089233398438,138.662048339844,149.787460327148,286.508117675781,25.8151607513428
2023-10-11,426.506866455078,46.7810707092285,328.023223876953,131.830001831055,178.258041381836,326.031341552734,85.4384689331055,140.862686157227,139.712097167969,262.989990234375,140.461944580078,51.6586685180664,232.616912841797,597.987670898438,107.6630859375,365.929992675781,396.297027587891,100.216499328613,547.409301757812,136.957290649414,147.725479125977,285.387847900391,25.8247165679932
2023-10-12,423.906677246094,46.9199905395508,326.779815673828,132.330001831055,179.160217285156,322.391357421875,88.4708557128906,139.461013793945,138.141510009766,258.869995117188,140.135192871094,51.8937339782715,233.702651977539,603.144714355469,107.142639160156,361.200012207031,396.386260986328,100.197685241699,545.72509765625,137.263763427734,147.86735534668,280.571502685547,25.7100257873535
2023-10-13,421.795257568359,45.4367828369141,323.395202636719,129.789993286133,177.316177368164,312.972991943359,86.2805786132812,137.761138916016,136.541107177734,251.119995117188,142.239959716797,52.181037902832,234.581069946289,601.860473632812,106.298149108887,355.679992675781,394.532684326172,103.39737701416,548.687072753906,138.57585144043,148.35920715332,279.518249511719,25.5762195587158
2023-10-16,426.233093261719,46.0704460144043,328.240325927734,132.550003051758,177.187301635742,319.397735595703,88.1748580932617,139.659820556641,138.270751953125,253.919998168945,142.095794677734,52.6315765380859,236.949859619141,609.210876464844,106.749855041504,360.820007324219,397.635192871094,103.47265625,553.914123535156,139.897552490234,149.002380371094,284.698425292969,25.7960453033447
2023-10-17,426.213562011719,43.9146003723145,327.667907714844,131.470001220703,175.630722045898,322.232208251953,86.399772644043,140.156875610352,138.88703918457,254.850006103516,141.78825378418,52.7001457214355,238.065185546875,600.981140136719,107.073913574219,355.720001220703,398.239776611328,104.827827453613,555.946838378906,140.079528808594,147.640365600586,283.367462158203,26.3981761932373
2023-10-18,420.534240722656,42.1735229492188,325.743713378906,128.130004882812,174.332000732422,315.240570068359,86.6567001342773,138.456970214844,137.137557983398,242.679992675781,140.231323242188,52.7393188476562,234.383651733398,599.924072265625,106.298149108887,346.190002441406,389.755004882812,106.295928955078,556.2373046875,143.690185546875,144.462219238281,277.909606933594,26.1018867492676
2023-10-19,416.839263916016,42.0785789489746,326.937774658203,128.399993896484,173.955261230469,311.103240966797,84.7809982299805,138.158767700195,136.928787231445,220.110000610352,139.635437011719,52.487922668457,230.771240234375,583.68212890625,106.386528015137,401.769989013672,384.4619140625,106.361801147461,547.515686035156,142.881607055664,144.074447631836,274.587066650391,25.767370223999
2023-10-20,411.717102050781,41.3649559020996,322.349243164062,125.169998168945,171.397369384766,306.965972900391,83.3937454223633,135.932006835938,134.791625976562,211.990005493164,137.386505126953,51.8317031860352,230.346832275391,577.596313476562,100.013549804688,400.959991455078,381.032379150391,104.536094665527,535.222534179688,142.688827514648,144.71760559082,274.242340087891,25.146125793457
2023-10-23,411.003540039062,42.9521064758301,324.964172363281,126.559997558594,171.516326904297,312.296722412109,84.2329330444336,137.08512878418,135.686233520508,212.080001831055,135.512390136719,52.5662841796875,228.520858764648,569.702575683594,101.790916442871,406.839996337891,380.298828125,103.00212097168,534.60302734375,142.785217285156,143.194778442383,272.959289550781,24.4388580322266
2023-10-24,414.102233886719,43.6397399902344,326.158172607422,128.559997558594,171.952575683594,310.844696044922,86.0783615112305,139.292022705078,137.982452392578,216.520004272461,135.675765991211,53.2975883483887,231.600326538086,585.292419433594,101.339202880859,413.730010986328,383.510406494141,102.004554748535,534.167419433594,144.471832275391,143.043441772461,271.274017333984,24.343282699585
2023-10-25,408.158966064453,41.7567405700684,336.164093017578,121.389999389648,169.63264465332,297.895721435547,83.0029907226562,125.921508789062,124.861167907715,212.419998168945,134.935745239258,53.1376190185547,233.771728515625,579.394409179688,99.6011199951172,411.25,382.915649414062,102.192779541016,532.376586914062,145.146499633789,143.365020751953,268.9951171875,24.4197463989258
2023-10-26,403.271392822266,40.3045196533203,323.553131103516,119.569999694824,165.458755493164,286.776733398438,80.7677612304688,122.710586547852,121.551025390625,205.759994506836,135.28173828125,52.8144035339355,228.274108886719,561.255493164062,98.5896987915039,403.540008544922,361.386505126953,101.261100769043,530.063171386719,144.375457763672,140.934143066406,266.189636230469,24.9645328521729
2023-10-27,401.443511962891,40.4784278869629,325.447692871094,127.73999786377,166.777359008789,295.110992431641,81.9019775390625,122.670822143555,121.441673278809,207.300003051758,130.409057617188,52.6185188293457,226.290222167969,553.480285644531,99.1690521240234,397.869995117188,360.880950927734,99.3318710327148,525.639587402344,141.831069946289,137.718215942383,264.714996337891,24.0565547943115
2023-10-30,406.243041992188,41.1390762329102,332.848480224609,132.710006713867,168.829559326172,301.008697509766,82.1843185424805,125.006935119629,123.71802520752,197.360000610352,132.071731567383,53.2225036621094,230.050720214844,558.894348144531,99.8171463012695,410.079986572266,369.147674560547,99.6424179077148,537.109985351562,143.854995727539,139.070770263672,269.521820068359,24.5535526275635
2023-10-31,408.794342041016,40.7582778930664,333.637878417969,133.089996337891,169.305480957031,299.626220703125,82.196044921875,124.559600830078,123.340293884277,200.839996337891,133.647918701172,53.3498344421387,232.044464111328,547.256286621094,101.535598754883,411.690002441406,373.043182373047,99.6141967773438,534.748168945312,144.597122192383,140.309875488281,272.595428466797,25.1747989654541
